Hospital_ID,Hospital_Name,Ownership,Facility_Type,State,District,Taluk,Latitude,Longitude,Total_Beds,ICU_Beds,Oxygen_Beds,Ventilators,Emergency_Services,Ambulances,Primary_Specialization,Specializations_List,Contact_Number,Website
HSP0454,Bangarpet Oncology Center 55,Trust,CHC,Karnataka,Kolar,Bangarpet,13.427932,76.183248,29,14,26,1,No,5,Oncology,OBG;Oncology;Dermatology;Pediatrics;Endocrinology;General Surgery;Neurology;Gastroenterology;Psychiatry,+91-7891660443,www.bangarpethealth34.com
HSP0455,Chintamani Neurology Center 249,Government,Taluk Hospital,Karnataka,Chikkaballapur,Chintamani,14.829078,75.596048,232,2,4,5,Yes,4,Neurology,Neurology;General Surgery;Endocrinology;Radiology;Psychiatry;Gastroenterology;Oncology;Urology,+91-8516838610,www.chintamanihealth85.com
HSP0456,Nyamathi Neurology Center 266,Government,Multi-specialty Hospital,Karnataka,Davangere,Nyamathi,15.381518,75.771043,80,15,37,4,Yes,4,Neurology,General Surgery;Pulmonology;Cardiology;Pediatrics;ENT;Neurology;Orthopedics;Psychiatry,+91-9281624051,www.nyamathihealth55.com
HSP0457,Arsikere Nephrology Center 55,Trust,Multi-specialty Hospital,Karnataka,Hassan,Arsikere,14.689007,76.198464,264,11,33,6,Yes,1,Nephrology,Pediatrics;Nephrology;Dermatology;Oncology;Ophthalmology;Urology;OBG;Radiology;General Surgery,+91-7570003302,www.arsikerehealth58.com
HSP0458,Arsikere Dermatology Center 275,Private,Multi-specialty Hospital,Karnataka,Hassan,Arsikere,15.328178,75.231912,66,20,9,1,Yes,0,Dermatology,Urology;Orthopedics;Dermatology;Nephrology;General Medicine;Pediatrics;Radiology;Endocrinology;Cardiology;Ophthalmology;General Surgery,+91-8048530423,www.arsikerehealth28.com
HSP0459,Srirangapatna Pediatrics Center 300,Trust,CHC,Karnataka,Mandya,Srirangapatna,12.063565,77.238852,179,7,39,2,No,0,Pediatrics,Cardiology;Gastroenterology;Pediatrics;General Medicine;Urology;OBG;Neurology;Nephrology,+91-8561547382,www.srirangapatnahealth21.com
HSP0460,Gudibande Psychiatry Center 291,Government,Private Nursing Home,Karnataka,Chikkaballapur,Gudibande,12.354461,78.022417,47,4,11,7,Yes,2,Psychiatry,Pediatrics;Endocrinology;Pulmonology;Nephrology;General Surgery;OBG;Cardiology;Orthopedics;Gastroenterology;Psychiatry;Oncology;Ophthalmology,+91-7136094051,www.gudibandehealth25.com
HSP0461,Mulbagal Radiology Center 114,Government,PHC,Karnataka,Kolar,Mulbagal,14.026409,76.032893,167,8,5,0,Yes,4,Radiology,Urology;Orthopedics;Pulmonology;Endocrinology;Neurology;Dermatology;Psychiatry;Radiology,+91-9585678323,www.mulbagalhealth34.com
HSP0462,Malur Orthopedics Center 263,Trust,CHC,Karnataka,Kolar,Malur,13.237963,75.398632,94,10,7,1,No,2,Orthopedics,OBG;Gastroenterology;Urology;Nephrology;ENT;Orthopedics;Neurology;General Surgery;Oncology,+91-9165474966,www.malurhealth2.com
HSP0463,Nyamathi Orthopedics Center 21,Government,CHC,Karnataka,Davangere,Nyamathi,13.497537,78.314925,139,2,16,9,Yes,4,Orthopedics,General Medicine;Dermatology;Nephrology;Oncology;Radiology;Neurology;Pulmonology;Orthopedics;ENT;Ophthalmology,+91-8124700818,www.nyamathihealth41.com
HSP0464,Kolar Taluk Pulmonology Center 177,Trust,Private Nursing Home,Karnataka,Kolar,Kolar Taluk,14.035511,76.648478,250,3,30,8,No,2,Pulmonology,OBG;Pediatrics;Pulmonology;Cardiology;Gastroenterology;General Surgery,+91-8783939717,www.kolartalukhealth42.com
HSP0465,Gowribidanur Neurology Center 74,Private,CHC,Karnataka,Chikkaballapur,Gowribidanur,13.6139,77.976194,277,11,19,8,Yes,4,Neurology,General Medicine;Endocrinology;Pulmonology;Nephrology;ENT;Ophthalmology;Orthopedics;Radiology;Pediatrics;Neurology;General Surgery,+91-9150176733,www.gowribidanurhealth90.com
HSP0466,Kolar Taluk Cardiology Center 97,Private,Private Nursing Home,Karnataka,Kolar,Kolar Taluk,15.148945,76.55677,87,17,24,9,Yes,3,Cardiology,Orthopedics;OBG;General Medicine;Oncology;General Surgery;Cardiology,+91-9753209578,www.kolartalukhealth53.com
HSP0467,Belur Pulmonology Center 15,Private,Taluk Hospital,Karnataka,Hassan,Belur,12.437315,78.111086,57,8,37,0,No,2,Pulmonology,ENT;Cardiology;Radiology;Pediatrics;General Medicine;Endocrinology;Pulmonology;General Surgery;Ophthalmology;Orthopedics;Gastroenterology,+91-9611452876,www.belurhealth39.com
HSP0468,Malavalli Ophthalmology Center 42,Government,Taluk Hospital,Karnataka,Mandya,Malavalli,14.791794,76.542822,237,19,22,1,Yes,1,Ophthalmology,Endocrinology;Pulmonology;Pediatrics;Radiology;Oncology;Cardiology;OBG;Gastroenterology;Neurology;Ophthalmology,+91-9393222772,www.malavallihealth59.com
HSP0469,Pandavapura Dermatology Center 73,Government,CHC,Karnataka,Mandya,Pandavapura,12.573332,77.095235,284,14,24,9,No,2,Dermatology,Orthopedics;Pediatrics;Dermatology;General Surgery;Oncology;ENT;Urology;Gastroenterology,+91-9842961385,www.pandavapurahealth87.com
HSP0470,Nyamathi Urology Center 59,Trust,Private Nursing Home,Karnataka,Davangere,Nyamathi,13.425948,75.268101,294,13,37,6,Yes,3,Urology,Urology;Psychiatry;Gastroenterology;Dermatology;Neurology,+91-8584468812,www.nyamathihealth14.com
HSP0471,Harihara Pulmonology Center 278,Government,Taluk Hospital,Karnataka,Davangere,Harihara,14.979046,78.23598,51,6,18,10,Yes,0,Pulmonology,Radiology;Urology;Pediatrics;Oncology;ENT;Gastroenterology;Pulmonology;Nephrology;Neurology;Ophthalmology;Orthopedics,+91-9387314621,www.hariharahealth14.com
HSP0472,Mulbagal Psychiatry Center 111,Trust,Taluk Hospital,Karnataka,Kolar,Mulbagal,13.838072,75.244127,203,12,37,7,Yes,3,Psychiatry,Psychiatry;ENT;Neurology;Pulmonology;Ophthalmology;Oncology;Dermatology,+91-8394503610,www.mulbagalhealth10.com
HSP0473,Bagepalli General Medicine Center 58,Government,PHC,Karnataka,Chikkaballapur,Bagepalli,12.404698,77.729231,129,16,37,4,Yes,3,General Medicine,Gastroenterology;General Surgery;General Medicine;Dermatology;Orthopedics,+91-9560450319,www.bagepallihealth79.com
HSP0474,Chintamani OBG Center 161,Private,Taluk Hospital,Karnataka,Chikkaballapur,Chintamani,13.375584,75.249954,116,1,34,0,Yes,2,OBG,Pediatrics;Pulmonology;Urology;Orthopedics;Ophthalmology;OBG;Radiology;Oncology;General Medicine,+91-9671952126,www.chintamanihealth34.com
HSP0475,Honnali Oncology Center 233,Private,Multi-specialty Hospital,Karnataka,Davangere,Honnali,15.137273,78.24592,48,17,14,8,No,5,Oncology,Ophthalmology;Nephrology;Pediatrics;Gastroenterology;Neurology;ENT;General Surgery;Oncology,+91-9732579038,www.honnalihealth37.com
HSP0476,Bagepalli Oncology Center 199,Trust,Taluk Hospital,Karnataka,Chikkaballapur,Bagepalli,12.033066,78.159527,241,13,7,6,Yes,1,Oncology,OBG;Gastroenterology;ENT;Nephrology;Pulmonology;Ophthalmology;Cardiology;General Medicine;Pediatrics;Oncology,+91-9064089533,www.bagepallihealth75.com
HSP0477,Gudibande General Medicine Center 75,Private,Multi-specialty Hospital,Karnataka,Chikkaballapur,Gudibande,15.281521,77.497457,267,9,14,2,No,4,General Medicine,Radiology;ENT;Ophthalmology;Neurology;Orthopedics;Psychiatry;OBG;General Medicine;Cardiology;Nephrology;Dermatology;Urology,+91-7134298764,www.gudibandehealth15.com
HSP0478,Arsikere ENT Center 128,Government,Multi-specialty Hospital,Karnataka,Hassan,Arsikere,12.945216,78.377595,32,14,22,9,Yes,3,ENT,OBG;Radiology;ENT;Endocrinology;Dermatology;Gastroenterology;Ophthalmology;Neurology,+91-8069849963,www.arsikerehealth60.com
HSP0479,Harihara Dermatology Center 281,Trust,CHC,Karnataka,Davangere,Harihara,15.311648,76.988496,164,8,20,6,No,0,Dermatology,Nephrology;Urology;Psychiatry;ENT;General Surgery;Neurology;Gastroenterology;OBG;Radiology;Dermatology;Pulmonology,+91-9049709333,www.hariharahealth64.com
HSP0480,Honnali General Surgery Center 170,Government,Private Nursing Home,Karnataka,Davangere,Honnali,12.410463,77.42319,27,2,35,8,Yes,5,General Surgery,Oncology;Dermatology;General Surgery;Psychiatry;General Medicine;OBG;Endocrinology;Neurology;Gastroenterology;ENT,+91-7849542768,www.honnalihealth25.com
HSP0481,Nyamathi Gastroenterology Center 34,Government,PHC,Karnataka,Davangere,Nyamathi,12.991102,75.221435,271,9,10,8,Yes,1,Gastroenterology,Oncology;OBG;Gastroenterology;Endocrinology;ENT,+91-9468714935,www.nyamathihealth80.com
HSP0482,Bangarpet Neurology Center 13,Trust,CHC,Karnataka,Kolar,Bangarpet,15.231472,76.180625,200,8,40,1,Yes,4,Neurology,Pulmonology;Radiology;Neurology;Endocrinology;Nephrology,+91-8445193604,www.bangarpethealth96.com
HSP0483,Sakleshpur Nephrology Center 25,Private,Private Nursing Home,Karnataka,Hassan,Sakleshpur,13.944373,77.375307,93,18,24,3,No,4,Nephrology,Radiology;Nephrology;Orthopedics;Dermatology;OBG;Gastroenterology;Ophthalmology;General Surgery,+91-8467188875,www.sakleshpurhealth10.com
HSP0484,Maddur Pediatrics Center 143,Trust,PHC,Karnataka,Mandya,Maddur,12.840361,75.926011,181,11,4,0,Yes,5,Pediatrics,Dermatology;Pediatrics;OBG;Radiology;Nephrology;Cardiology;Oncology,+91-9725215006,www.maddurhealth79.com
HSP0485,Srirangapatna Psychiatry Center 286,Government,CHC,Karnataka,Mandya,Srirangapatna,14.202248,75.279675,283,15,15,6,Yes,5,Psychiatry,Endocrinology;General Surgery;Nephrology;Orthopedics;General Medicine;Urology;Dermatology;Psychiatry;OBG;Pediatrics;ENT,+91-9167157366,www.srirangapatnahealth12.com
HSP0486,Jagalur Psychiatry Center 117,Government,Private Nursing Home,Karnataka,Davangere,Jagalur,14.242955,76.019973,85,20,27,0,No,5,Psychiatry,OBG;Urology;Psychiatry;General Medicine;Ophthalmology;Nephrology,+91-9796769633,www.jagalurhealth23.com
HSP0487,Mulbagal Radiology Center 69,Government,Taluk Hospital,Karnataka,Kolar,Mulbagal,13.645545,76.605147,234,2,2,0,No,2,Radiology,Ophthalmology;Psychiatry;Cardiology;OBG;Oncology;Radiology;Pulmonology;Urology;Dermatology;Pediatrics;Nephrology;Endocrinology,+91-8783377126,www.mulbagalhealth37.com
HSP0488,Sakleshpur Radiology Center 71,Private,Private Nursing Home,Karnataka,Hassan,Sakleshpur,13.555842,75.073424,98,13,31,8,Yes,1,Radiology,Ophthalmology;Cardiology;Pediatrics;General Surgery;Dermatology;ENT;Radiology;Neurology;Gastroenterology;Urology,+91-8965634874,www.sakleshpurhealth2.com
HSP0489,Bangarpet Ophthalmology Center 13,Trust,PHC,Karnataka,Kolar,Bangarpet,14.076437,76.972628,145,11,34,1,Yes,3,Ophthalmology,Gastroenterology;Ophthalmology;Urology;Oncology;Radiology;Pulmonology;OBG;General Surgery,+91-8677441102,www.bangarpethealth50.com
HSP0490,Chintamani Cardiology Center 252,Government,Multi-specialty Hospital,Karnataka,Chikkaballapur,Chintamani,14.422174,77.677167,166,16,7,5,No,1,Cardiology,Cardiology;Endocrinology;Pediatrics;Urology;Gastroenterology;General Medicine;General Surgery,+91-9989408244,www.chintamanihealth99.com
HSP0491,Maddur Neurology Center 62,Private,CHC,Karnataka,Mandya,Maddur,12.43953,78.475928,170,10,40,2,No,3,Neurology,Oncology;Endocrinology;Neurology;Pulmonology;Psychiatry;General Surgery;Radiology;OBG;Dermatology;Nephrology,+91-9638389867,www.maddurhealth27.com
HSP0492,Bagepalli Gastroenterology Center 276,Private,CHC,Karnataka,Chikkaballapur,Bagepalli,14.354906,78.12376,232,12,33,1,No,5,Gastroenterology,General Medicine;Endocrinology;OBG;Urology;Neurology;Nephrology;Oncology;General Surgery;Gastroenterology;Ophthalmology,+91-7629580397,www.bagepallihealth67.com
HSP0493,Gudibande OBG Center 226,Trust,Taluk Hospital,Karnataka,Chikkaballapur,Gudibande,12.149937,75.029833,264,2,5,5,No,3,OBG,Endocrinology;OBG;Ophthalmology;Psychiatry;General Surgery,+91-8483490971,www.gudibandehealth35.com
HSP0494,Jagalur Pediatrics Center 260,Government,PHC,Karnataka,Davangere,Jagalur,14.111845,77.060328,280,16,5,7,No,0,Pediatrics,Pulmonology;General Surgery;Pediatrics;Nephrology;Neurology;Ophthalmology;ENT;Radiology;Urology,+91-8221817223,www.jagalurhealth91.com
HSP0495,Chintamani Pulmonology Center 98,Government,PHC,Karnataka,Chikkaballapur,Chintamani,13.719365,78.411045,243,15,3,6,Yes,3,Pulmonology,Radiology;General Surgery;Nephrology;Orthopedics;Pulmonology;Dermatology;Cardiology;ENT,+91-9427900446,www.chintamanihealth28.com
HSP0496,Gudibande Orthopedics Center 203,Government,PHC,Karnataka,Chikkaballapur,Gudibande,13.922013,75.722209,205,15,36,5,Yes,0,Orthopedics,Radiology;General Surgery;Orthopedics;Psychiatry;Endocrinology;Oncology;Pulmonology;Dermatology;Ophthalmology,+91-8051284147,www.gudibandehealth14.com
HSP0497,Malavalli General Medicine Center 51,Private,CHC,Karnataka,Mandya,Malavalli,14.218037,75.210382,30,9,7,0,Yes,0,General Medicine,General Medicine;OBG;Pulmonology;Endocrinology;Ophthalmology,+91-9301616110,www.malavallihealth1.com
HSP0498,Pandavapura Cardiology Center 207,Private,Taluk Hospital,Karnataka,Mandya,Pandavapura,14.323058,75.032862,157,20,1,1,No,4,Cardiology,Ophthalmology;General Surgery;Pulmonology;Dermatology;Gastroenterology;Endocrinology;Cardiology;Nephrology;Neurology;Oncology,+91-8478262522,www.pandavapurahealth37.com
HSP0499,Srirangapatna Psychiatry Center 74,Private,Taluk Hospital,Karnataka,Mandya,Srirangapatna,14.919168,75.482608,206,13,6,1,Yes,5,Psychiatry,Nephrology;Oncology;Endocrinology;Dermatology;Neurology;Orthopedics;Pediatrics;Psychiatry;Radiology,+91-7072022609,www.srirangapatnahealth52.com
HSP0500,Pandavapura Orthopedics Center 238,Government,Taluk Hospital,Karnataka,Mandya,Pandavapura,12.375675,78.039598,278,1,10,8,Yes,3,Orthopedics,Radiology;ENT;Gastroenterology;Orthopedics;OBG;Pulmonology;Dermatology,+91-8826331992,www.pandavapurahealth57.com
